GEOIDFQ,cat4_mom_slosh_hightide_maximum,emergency_shelters_count,FEMA_SFHA_intersect,igtn_prob_test_maximum,n10_landslide_susc_maximum,slrxa_3pt2ft_acres,slrxa_3pt2ft_intersect,slrxa_3pt2ft_pct,staterf_inann_mean
1500000US150090304063,,2,0,0.769999980927,81.0,,0,,34.8180727206
1500000US150090307051,,2,1,0.930000007153,47.0,,0,,12.0906356406
1500000US150090307052,,1,0,0.899999976158,9.0,,0,,10.8447779655
1500000US150090307093,,1,1,0.899999976158,26.0,0.162099572856,1,0.123636,12.1678315798
1500000US150090307102,,1,0,0.850000023842,27.0,,0,,12.3863298893
1500000US150090307112,,1,1,0.860000014305,0.0,,0,,10.7882302602
1500000US150090308002,,1,1,0.77999997139,81.0,,0,,42.4808328173
1500000US150090308003,,1,1,0.839999973774,81.0,,0,,28.0928188269
1500000US150090309011,,1,1,0.800000011921,67.0,,0,,32.6395442963
1500000US150090309012,,2,1,0.740000009537,67.0,,0,,31.0931362152
1500000US150090309013,,3,1,0.810000002384,55.0,,0,,26.4578568141
1500000US150090309021,,2,1,0.939999997616,47.0,,0,,22.3969650269
1500000US150090309031,,1,0,0.910000026226,80.0,,0,,24.3123482068
1500000US150090309032,,1,1,0.829999983311,76.0,,0,,25.8993092946
1500000US150090310011,,1,0,0.790000021458,81.0,,0,,46.1255973078
1500000US150090310012,,1,0,0.790000021458,81.0,,0,,38.1003909444
1500000US150090310013,,2,1,0.810000002384,18.0,,0,,26.7476388295
1500000US150090310014,,1,0,0.819999992847,52.0,,0,,31.8326509264
1500000US150090310021,,3,1,0.800000011921,57.0,,0,,26.7178357442
1500000US150090310022,,4,0,0.899999976158,80.0,,0,,21.9955074787
1500000US150090311021,,2,0,0.889999985695,39.0,,0,,18.2435340881
1500000US150090311022,,3,0,0.899999976158,55.0,,0,,18.0903313955
1500000US150090311023,,5,0,0.889999985695,48.0,,0,,17.384762764
1500000US150090311041,,2,0,0.819999992847,5.0,,0,,17.217900149
1500000US150090311051,,2,0,0.769999980927,33.0,,0,,17.31072553
1500000US150090311052,,3,0,0.899999976158,0.0,,0,,16.9320793152
1500000US150090311053,,2,0,0.839999973774,0.0,,0,,16.6044425964
1500000US150090311061,,5,0,0.870000004768,74.0,,0,,19.0006551743
1500000US150090311062,,2,0,0.910000026226,44.0,,0,,19.1338954926
1500000US150090311071,,2,1,0.839999973774,71.0,,0,,20.1136497034
1500000US150090314051,,3,1,0.930000007153,81.0,,0,,17.2196760759
1500000US150090314052,,3,1,0.850000023842,78.0,,0,,18.4071837531
1500000US150090314053,,1,1,0.889999985695,6.0,,0,,13.823327337
1500000US150090314054,,2,1,0.829999983311,31.0,,0,,15.5506490072
1500000US150090315052,,1,1,0.759999990463,60.0,6.811087575,1,4.55895,29.2009365082
1500000US150090315053,,1,1,0.819999992847,77.0,3.54554978975,1,0.390445,37.5152907525
1500000US150090316012,,1,0,0.52999997139,10.0,,0,,30.3520531654
1500000US150090319002,,2,0,0.899999976158,0.0,,0,,16.5245811462
1500000US150099800001,,1,1,0.889999985695,81.0,,0,,15.9055964375
