GEO_ID,NAME,S2704_C03_001E,S2704_C03_006E,S2704_C03_002E,S2704_C03_010E,state,county
0500000US22025,"Catahoula Parish, Louisiana",57.5,41.3,22.0,2.1,22,025
0500000US22027,"Claiborne Parish, Louisiana",63.7,40.6,25.9,3.2,22,027
0500000US22029,"Concordia Parish, Louisiana",64.5,46.7,23.4,3.5,22,029
0500000US22031,"De Soto Parish, Louisiana",54.7,38.5,22.5,2.4,22,031
0500000US22033,"East Baton Rouge Parish, Louisiana",39.8,26.6,16.0,1.5,22,033
0500000US22035,"East Carroll Parish, Louisiana",71.0,51.1,26.1,1.3,22,035
0500000US22037,"East Feliciana Parish, Louisiana",45.1,27.3,22.7,1.9,22,037
0500000US22039,"Evangeline Parish, Louisiana",57.7,42.6,21.8,3.0,22,039
0500000US22041,"Franklin Parish, Louisiana",58.7,42.5,22.3,1.9,22,041
0500000US22043,"Grant Parish, Louisiana",51.8,35.9,19.1,2.9,22,043
0500000US22045,"Iberia Parish, Louisiana",54.5,40.1,18.9,2.1,22,045
0500000US22047,"Iberville Parish, Louisiana",44.0,28.0,19.7,0.9,22,047
0500000US22049,"Jackson Parish, Louisiana",53.9,34.8,24.3,2.9,22,049
0500000US22051,"Jefferson Parish, Louisiana",45.5,29.4,19.9,1.9,22,051
0500000US22053,"Jefferson Davis Parish, Louisiana",44.5,31.9,19.0,1.4,22,053
0500000US22055,"Lafayette Parish, Louisiana",38.3,24.6,16.3,2.1,22,055
0500000US22057,"Lafourche Parish, Louisiana",46.1,31.1,19.5,1.6,22,057
0500000US22059,"LaSalle Parish, Louisiana",51.0,36.4,19.8,5.0,22,059
0500000US22061,"Lincoln Parish, Louisiana",43.4,30.5,15.1,1.9,22,061
0500000US22063,"Livingston Parish, Louisiana",38.5,25.0,15.8,1.8,22,063
0500000US22065,"Madison Parish, Louisiana",67.8,52.1,21.5,1.7,22,065
0500000US22067,"Morehouse Parish, Louisiana",62.5,44.2,22.7,3.1,22,067
0500000US22069,"Natchitoches Parish, Louisiana",53.2,37.9,19.5,2.2,22,069
0500000US22071,"Orleans Parish, Louisiana",45.3,32.2,18.5,2.2,22,071
0500000US22073,"Ouachita Parish, Louisiana",49.7,35.9,18.3,2.1,22,073
0500000US22075,"Plaquemines Parish, Louisiana",39.5,25.9,16.5,1.9,22,075
0500000US22077,"Pointe Coupee Parish, Louisiana",51.2,31.0,26.4,1.7,22,077
0500000US22079,"Rapides Parish, Louisiana",51.0,35.1,19.5,4.5,22,079
0500000US22081,"Red River Parish, Louisiana",54.6,36.0,21.7,0.7,22,081
0500000US22083,"Richland Parish, Louisiana",58.8,41.6,21.1,2.1,22,083
0500000US22085,"Sabine Parish, Louisiana",54.6,35.9,23.8,3.1,22,085
0500000US22087,"St. Bernard Parish, Louisiana",53.4,41.3,16.0,1.8,22,087
0500000US22089,"St. Charles Parish, Louisiana",34.2,19.6,17.1,2.1,22,089
0500000US22091,"St. Helena Parish, Louisiana",57.2,40.7,22.3,2.1,22,091
0500000US22093,"St. James Parish, Louisiana",44.2,25.7,21.2,1.7,22,093
0500000US22095,"St. John the Baptist Parish, Louisiana",48.0,33.3,17.7,2.1,22,095
0500000US22097,"St. Landry Parish, Louisiana",53.4,37.0,21.6,1.9,22,097
0500000US22099,"St. Martin Parish, Louisiana",49.6,33.6,20.3,2.6,22,099
0500000US22101,"St. Mary Parish, Louisiana",55.8,40.3,19.9,2.1,22,101
0500000US22103,"St. Tammany Parish, Louisiana",39.2,22.0,19.6,2.1,22,103
0500000US22105,"Tangipahoa Parish, Louisiana",48.8,34.3,18.4,2.1,22,105
0500000US22107,"Tensas Parish, Louisiana",77.3,53.6,31.8,2.3,22,107
0500000US22109,"Terrebonne Parish, Louisiana",44.8,30.6,18.0,1.9,22,109
0500000US22111,"Union Parish, Louisiana",55.4,34.9,24.6,2.2,22,111
0500000US22113,"Vermilion Parish, Louisiana",44.8,30.9,18.5,1.5,22,113
0500000US22115,"Vernon Parish, Louisiana",46.4,29.0,19.0,6.7,22,115
0500000US22117,"Washington Parish, Louisiana",57.1,40.6,23.0,3.0,22,117
0500000US22119,"Webster Parish, Louisiana",57.3,39.3,23.5,3.0,22,119
0500000US22121,"West Baton Rouge Parish, Louisiana",36.8,21.4,17.9,1.3,22,121
0500000US22123,"West Carroll Parish, Louisiana",59.5,40.0,25.7,1.2,22,123
0500000US22125,"West Feliciana Parish, Louisiana",38.9,24.1,17.4,2.0,22,125
0500000US22127,"Winn Parish, Louisiana",54.7,36.8,23.1,2.2,22,127
0500000US23001,"Androscoggin County, Maine",41.1,24.2,21.1,3.7,23,001
0500000US23003,"Aroostook County, Maine",49.8,28.9,28.7,4.7,23,003
0500000US23005,"Cumberland County, Maine",31.4,13.3,20.7,2.1,23,005
0500000US23007,"Franklin County, Maine",44.7,24.5,26.4,4.2,23,007
0500000US23009,"Hancock County, Maine",41.8,17.4,27.0,3.5,23,009
0500000US23011,"Kennebec County, Maine",40.9,22.2,22.7,4.7,23,011
0500000US23013,"Knox County, Maine",45.1,18.8,30.4,3.8,23,013
0500000US23015,"Lincoln County, Maine",45.8,18.2,30.8,4.8,23,015
0500000US23017,"Oxford County, Maine",46.1,26.1,26.1,3.8,23,017
0500000US23019,"Penobscot County, Maine",40.6,23.3,22.8,3.4,23,019
0500000US23021,"Piscataquis County, Maine",51.4,27.3,30.1,5.3,23,021
0500000US23023,"Sagadahoc County, Maine",37.8,15.6,25.0,3.3,23,023
0500000US23025,"Somerset County, Maine",50.0,29.8,25.4,5.0,23,025
0500000US23027,"Waldo County, Maine",44.2,21.7,27.0,2.8,23,027
0500000US23029,"Washington County, Maine",54.8,32.3,28.3,5.3,23,029
0500000US23031,"York County, Maine",35.0,15.1,23.1,2.8,23,031
0500000US24001,"Allegany County, Maryland",50.9,30.9,24.6,3.2,24,001
0500000US24003,"Anne Arundel County, Maryland",28.9,12.9,16.2,2.8,24,003
0500000US24005,"Baltimore County, Maryland",36.0,19.7,18.7,1.6,24,005
0500000US24009,"Calvert County, Maryland",27.4,12.4,16.3,1.7,24,009
0500000US24011,"Caroline County, Maryland",50.9,35.0,18.7,1.6,24,011
0500000US24013,"Carroll County, Maryland",27.9,11.2,17.6,1.5,24,013
0500000US24015,"Cecil County, Maryland",36.9,20.5,18.8,2.0,24,015
0500000US24017,"Charles County, Maryland",29.3,14.9,14.2,4.2,24,017
0500000US24019,"Dorchester County, Maryland",54.6,34.0,27.2,2.7,24,019
0500000US24021,"Frederick County, Maryland",27.6,13.1,15.5,1.7,24,021
0500000US24023,"Garrett County, Maryland",46.8,25.4,26.0,3.0,24,023
0500000US24025,"Harford County, Maryland",30.7,14.0,18.0,2.4,24,025
0500000US24027,"Howard County, Maryland",25.0,11.4,14.8,1.5,24,027
0500000US24029,"Kent County, Maryland",45.4,20.4,27.7,2.0,24,029
0500000US24031,"Montgomery County, Maryland",29.6,15.9,15.8,0.9,24,031
0500000US24033,"Prince George's County, Maryland",34.9,21.6,14.6,2.4,24,033
0500000US24035,"Queen Anne's County, Maryland",35.8,15.5,21.0,2.2,24,035
0500000US24037,"St. Mary's County, Maryland",30.8,16.7,14.5,2.9,24,037
0500000US24039,"Somerset County, Maryland",54.6,37.2,21.4,1.9,24,039
0500000US24041,"Talbot County, Maryland",48.5,22.1,30.0,2.7,24,041
0500000US24043,"Washington County, Maryland",42.6,25.0,20.6,2.4,24,043
0500000US24045,"Wicomico County, Maryland",43.6,28.3,17.5,1.9,24,045
0500000US24047,"Worcester County, Maryland",47.4,20.7,29.1,2.7,24,047
0500000US24510,"Baltimore city, Maryland",46.8,33.8,19.3,1.7,24,510
0500000US25001,"Barnstable County, Massachusetts",48.5,19.1,33.2,2.5,25,001
0500000US25003,"Berkshire County, Massachusetts",47.3,25.8,26.7,1.8,25,003
0500000US25005,"Bristol County, Massachusetts",43.1,28.7,19.2,1.5,25,005
0500000US25007,"Dukes County, Massachusetts",49.5,24.2,27.4,0.8,25,007
0500000US25009,"Essex County, Massachusetts",39.9,25.6,18.4,1.3,25,009
0500000US25011,"Franklin County, Massachusetts",47.2,27.5,25.6,2.5,25,011
0500000US25013,"Hampden County, Massachusetts",49.0,34.7,19.5,1.8,25,013
0500000US25015,"Hampshire County, Massachusetts",33.9,16.8,20.1,2.1,25,015
0500000US25017,"Middlesex County, Massachusetts",29.9,16.8,16.1,1.0,25,017
0500000US25019,"Nantucket County, Massachusetts",28.5,13.0,17.7,1.8,25,019
0500000US25021,"Norfolk County, Massachusetts",29.1,14.9,17.4,1.2,25,021
0500000US25023,"Plymouth County, Massachusetts",37.7,21.2,19.6,1.9,25,023
0500000US25025,"Suffolk County, Massachusetts",38.1,29.5,13.6,0.8,25,025
0500000US25027,"Worcester County, Massachusetts",38.1,24.6,17.2,1.5,25,027
0500000US26001,"Alcona County, Michigan",61.3,24.7,41.0,6.6,26,001
0500000US26003,"Alger County, Michigan",53.9,25.3,31.9,3.7,26,003
0500000US26005,"Allegan County, Michigan",34.4,17.3,19.5,1.3,26,005
0500000US26007,"Alpena County, Michigan",55.3,31.1,29.4,4.4,26,007
0500000US26009,"Antrim County, Michigan",47.7,19.9,30.3,2.7,26,009
0500000US26011,"Arenac County, Michigan",53.4,28.0,30.7,3.8,26,011
0500000US26013,"Baraga County, Michigan",50.0,25.3,29.0,4.8,26,013
0500000US26015,"Barry County, Michigan",34.7,16.0,21.3,1.9,26,015
0500000US26017,"Bay County, Michigan",44.2,23.8,24.0,3.0,26,017
0500000US26019,"Benzie County, Michigan",43.5,16.8,30.2,2.7,26,019
0500000US26021,"Berrien County, Michigan",43.7,24.8,22.5,1.8,26,021
0500000US26023,"Branch County, Michigan",43.2,25.1,21.1,2.5,26,023
0500000US26025,"Calhoun County, Michigan",42.4,25.0,21.7,2.1,26,025
0500000US26027,"Cass County, Michigan",42.2,21.9,24.1,2.6,26,027
0500000US26029,"Charlevoix County, Michigan",42.7,16.6,27.7,3.3,26,029
0500000US26031,"Cheboygan County, Michigan",54.6,27.8,31.2,4.5,26,031
0500000US26033,"Chippewa County, Michigan",47.4,27.1,22.6,4.1,26,033
0500000US26035,"Clare County, Michigan",55.9,32.4,30.2,4.2,26,035
0500000US26037,"Clinton County, Michigan",31.4,13.5,19.3,1.5,26,037
0500000US26039,"Crawford County, Michigan",58.2,30.7,30.9,5.3,26,039
0500000US26041,"Delta County, Michigan",49.3,23.9,28.9,4.9,26,041
0500000US26043,"Dickinson County, Michigan",43.7,19.6,25.9,5.8,26,043
0500000US26045,"Eaton County, Michigan",37.3,18.5,21.4,1.8,26,045
0500000US26047,"Emmet County, Michigan",42.3,20.0,25.5,2.2,26,047
0500000US26049,"Genesee County, Michigan",49.5,31.9,21.6,1.8,26,049
0500000US26051,"Gladwin County, Michigan",51.8,26.0,31.0,3.8,26,051
0500000US26053,"Gogebic County, Michigan",57.4,29.6,31.7,5.5,26,053
0500000US26055,"Grand Traverse County, Michigan",37.5,17.5,22.3,2.4,26,055
0500000US26057,"Gratiot County, Michigan",42.7,24.8,20.6,2.5,26,057
0500000US26059,"Hillsdale County, Michigan",43.6,23.7,23.0,2.8,26,059
0500000US26061,"Houghton County, Michigan",37.1,20.3,18.9,3.0,26,061
0500000US26063,"Huron County, Michigan",47.8,23.4,28.6,2.7,26,063
0500000US26065,"Ingham County, Michigan",34.6,21.0,16.4,1.3,26,065
0500000US26067,"Ionia County, Michigan",37.0,21.6,18.1,2.0,26,067
0500000US26069,"Iosco County, Michigan",56.3,26.9,35.3,5.4,26,069
0500000US26071,"Iron County, Michigan",55.2,26.5,33.8,5.9,26,071
0500000US26073,"Isabella County, Michigan",36.5,23.3,16.1,2.0,26,073
0500000US26075,"Jackson County, Michigan",43.8,25.2,21.3,2.4,26,075
0500000US26077,"Kalamazoo County, Michigan",34.2,19.0,17.5,1.6,26,077
0500000US26079,"Kalkaska County, Michigan",48.4,27.7,25.0,3.4,26,079
0500000US26081,"Kent County, Michigan",32.0,18.3,15.9,1.3,26,081
0500000US26083,"Keweenaw County, Michigan",53.6,16.2,40.5,7.2,26,083
0500000US26085,"Lake County, Michigan",62.2,36.7,31.7,3.7,26,085
0500000US26087,"Lapeer County, Michigan",39.2,20.1,21.8,2.4,26,087
0500000US26089,"Leelanau County, Michigan",43.7,12.2,33.3,2.4,26,089
0500000US26091,"Lenawee County, Michigan",41.2,21.8,21.9,2.6,26,091
0500000US26093,"Livingston County, Michigan",29.6,10.8,20.0,1.9,26,093
0500000US26095,"Luce County, Michigan",56.1,29.2,31.3,5.2,26,095
0500000US26097,"Mackinac County, Michigan",54.5,25.7,32.6,5.2,26,097
0500000US26099,"Macomb County, Michigan",38.1,21.5,19.8,1.4,26,099
0500000US26101,"Manistee County, Michigan",51.2,25.1,30.7,3.2,26,101
0500000US26103,"Marquette County, Michigan",40.1,19.5,21.9,4.3,26,103
0500000US26105,"Mason County, Michigan",50.2,26.6,28.0,2.7,26,105
0500000US26107,"Mecosta County, Michigan",44.1,25.0,22.6,2.5,26,107
0500000US26109,"Menominee County, Michigan",45.2,19.0,29.6,5.2,26,109
0500000US26111,"Midland County, Michigan",38.9,19.4,21.9,2.5,26,111
0500000US26113,"Missaukee County, Michigan",45.6,25.5,24.1,2.7,26,113
0500000US26115,"Monroe County, Michigan",37.4,18.4,21.5,2.0,26,115
0500000US26117,"Montcalm County, Michigan",44.4,26.4,21.6,2.1,26,117
0500000US26119,"Montmorency County, Michigan",58.2,24.9,39.4,6.1,26,119
0500000US26121,"Muskegon County, Michigan",45.5,27.8,21.4,2.2,26,121
0500000US26123,"Newaygo County, Michigan",46.1,26.5,24.3,2.7,26,123
0500000US26125,"Oakland County, Michigan",30.3,14.0,18.8,1.2,26,125
0500000US26127,"Oceana County, Michigan",50.1,29.0,24.3,2.3,26,127
0500000US26129,"Ogemaw County, Michigan",57.2,30.7,31.7,4.2,26,129
0500000US26131,"Ontonagon County, Michigan",60.7,24.0,41.4,8.3,26,131
0500000US26133,"Osceola County, Michigan",47.4,26.1,26.1,3.0,26,133
0500000US26135,"Oscoda County, Michigan",58.4,31.0,32.2,5.4,26,135
0500000US26137,"Otsego County, Michigan",42.2,22.0,23.6,3.7,26,137
0500000US26139,"Ottawa County, Michigan",28.3,13.0,16.9,1.5,26,139
0500000US26141,"Presque Isle County, Michigan",54.8,23.0,36.6,4.7,26,141
0500000US26143,"Roscommon County, Michigan",59.5,26.4,38.1,5.4,26,143
0500000US26145,"Saginaw County, Michigan",47.6,28.9,22.6,2.4,26,145
0500000US26147,"St. Clair County, Michigan",41.9,22.7,22.2,2.4,26,147
0500000US26149,"St. Joseph County, Michigan",42.3,24.8,21.2,2.1,26,149
0500000US26151,"Sanilac County, Michigan",47.4,25.5,25.6,2.7,26,151
0500000US26153,"Schoolcraft County, Michigan",54.2,26.0,32.6,3.6,26,153
0500000US26155,"Shiawassee County, Michigan",41.5,21.9,22.3,2.6,26,155
0500000US26157,"Tuscola County, Michigan",46.8,25.3,26.0,3.0,26,157
0500000US26159,"Van Buren County, Michigan",42.7,24.4,21.8,2.0,26,159
0500000US26161,"Washtenaw County, Michigan",28.7,14.3,15.9,1.4,26,161
0500000US26163,"Wayne County, Michigan",48.8,34.8,18.4,1.6,26,163
0500000US26165,"Wexford County, Michigan",49.7,30.2,22.5,3.1,26,165
0500000US27001,"Aitkin County, Minnesota",56.7,24.7,36.7,5.6,27,001
0500000US27003,"Anoka County, Minnesota",33.1,18.2,16.0,2.4,27,003
0500000US27005,"Becker County, Minnesota",44.9,24.1,23.1,4.0,27,005
0500000US27007,"Beltrami County, Minnesota",47.1,29.8,18.7,3.3,27,007
0500000US27009,"Benton County, Minnesota",37.1,23.6,14.7,3.5,27,009
0500000US27011,"Big Stone County, Minnesota",49.5,24.9,27.5,5.0,27,011
0500000US27013,"Blue Earth County, Minnesota",31.7,17.7,15.9,2.0,27,013
0500000US27015,"Brown County, Minnesota",34.1,13.6,21.8,2.9,27,015
0500000US27017,"Carlton County, Minnesota",39.3,20.6,20.1,3.1,27,017
0500000US27019,"Carver County, Minnesota",23.4,9.7,14.1,1.6,27,019
0500000US27021,"Cass County, Minnesota",53.1,26.1,28.4,5.7,27,021
0500000US27023,"Chippewa County, Minnesota",42.5,21.8,21.8,4.5,27,023
0500000US27025,"Chisago County, Minnesota",30.8,14.0,17.4,2.8,27,025
0500000US27027,"Clay County, Minnesota",33.1,19.7,14.9,2.4,27,027
0500000US27029,"Clearwater County, Minnesota",42.1,22.1,22.3,4.1,27,029
0500000US27031,"Cook County, Minnesota",50.3,21.2,30.6,1.4,27,031
0500000US27033,"Cottonwood County, Minnesota",41.3,19.8,23.6,2.9,27,033
0500000US27035,"Crow Wing County, Minnesota",47.4,23.4,25.4,4.5,27,035
0500000US27037,"Dakota County, Minnesota",29.5,14.8,15.6,1.9,27,037
0500000US27039,"Dodge County, Minnesota",29.3,14.5,15.8,1.5,27,039
0500000US27041,"Douglas County, Minnesota",37.8,14.4,24.5,3.8,27,041
0500000US27043,"Faribault County, Minnesota",45.5,23.0,24.0,3.4,27,043
0500000US27045,"Fillmore County, Minnesota",37.7,18.3,21.0,2.9,27,045
0500000US27047,"Freeborn County, Minnesota",45.1,23.2,23.7,3.8,27,047
0500000US27049,"Goodhue County, Minnesota",37.8,18.8,21.2,2.4,27,049
0500000US27051,"Grant County, Minnesota",50.4,28.5,24.1,3.2,27,051
0500000US27053,"Hennepin County, Minnesota",30.8,17.0,15.4,1.6,27,053
0500000US27055,"Houston County, Minnesota",37.2,15.4,23.5,2.9,27,055
0500000US27057,"Hubbard County, Minnesota",48.4,22.8,27.9,4.1,27,057
0500000US27059,"Isanti County, Minnesota",35.4,17.7,18.5,3.7,27,059
0500000US27061,"Itasca County, Minnesota",48.2,23.5,27.1,4.9,27,061
0500000US27063,"Jackson County, Minnesota",37.6,16.0,22.3,4.1,27,063
0500000US27065,"Kanabec County, Minnesota",47.4,25.6,23.6,4.4,27,065
0500000US27067,"Kandiyohi County, Minnesota",43.1,23.7,20.8,3.4,27,067
0500000US27069,"Kittson County, Minnesota",40.3,16.7,25.0,3.6,27,069
0500000US27071,"Koochiching County, Minnesota",45.7,18.8,30.2,3.2,27,071
0500000US27073,"Lac qui Parle County, Minnesota",45.4,20.0,28.6,5.6,27,073
0500000US27075,"Lake County, Minnesota",46.0,19.9,27.7,2.9,27,075
0500000US27077,"Lake of the Woods County, Minnesota",45.8,21.5,26.8,4.4,27,077
0500000US27079,"Le Sueur County, Minnesota",33.8,15.5,19.1,3.1,27,079
0500000US27081,"Lincoln County, Minnesota",39.0,17.7,23.1,3.3,27,081
0500000US27083,"Lyon County, Minnesota",37.7,22.2,18.2,2.4,27,083
0500000US27085,"McLeod County, Minnesota",37.3,18.1,20.3,3.3,27,085
0500000US27087,"Mahnomen County, Minnesota",58.4,42.8,18.7,2.1,27,087
0500000US27089,"Marshall County, Minnesota",38.5,17.5,22.7,3.7,27,089
0500000US27091,"Martin County, Minnesota",47.9,25.4,25.4,4.1,27,091
0500000US27093,"Meeker County, Minnesota",39.1,19.0,21.6,3.4,27,093
0500000US27095,"Mille Lacs County, Minnesota",44.3,26.7,19.6,4.4,27,095
0500000US27097,"Morrison County, Minnesota",42.0,21.2,22.2,5.2,27,097
0500000US27099,"Mower County, Minnesota",39.2,22.4,18.9,2.7,27,099
0500000US27101,"Murray County, Minnesota",41.7,17.8,26.2,3.9,27,101
0500000US27103,"Nicollet County, Minnesota",34.2,17.7,18.3,2.8,27,103
0500000US27105,"Nobles County, Minnesota",37.9,23.0,17.4,2.2,27,105
0500000US27107,"Norman County, Minnesota",43.1,22.3,22.3,3.6,27,107
0500000US27109,"Olmsted County, Minnesota",29.6,14.1,16.6,1.6,27,109
0500000US27111,"Otter Tail County, Minnesota",44.7,20.9,25.8,3.4,27,111
0500000US27113,"Pennington County, Minnesota",33.7,16.4,19.9,3.2,27,113
0500000US27115,"Pine County, Minnesota",44.6,23.0,24.6,4.7,27,115
0500000US27117,"Pipestone County, Minnesota",47.3,27.3,20.5,3.5,27,117
0500000US27119,"Polk County, Minnesota",39.7,22.3,19.5,3.2,27,119
0500000US27121,"Pope County, Minnesota",39.3,16.7,26.0,4.3,27,121
0500000US27123,"Ramsey County, Minnesota",38.7,24.9,16.1,1.5,27,123
0500000US27125,"Red Lake County, Minnesota",37.7,15.5,23.1,4.3,27,125
0500000US27127,"Redwood County, Minnesota",42.6,21.7,23.4,2.8,27,127
0500000US27129,"Renville County, Minnesota",43.4,22.2,22.6,3.3,27,129
0500000US27131,"Rice County, Minnesota",34.5,19.1,16.9,1.8,27,131
0500000US27133,"Rock County, Minnesota",36.3,19.4,19.9,1.6,27,133
0500000US27135,"Roseau County, Minnesota",33.0,15.6,18.9,3.0,27,135
0500000US27137,"St. Louis County, Minnesota",40.3,20.2,22.2,2.9,27,137
0500000US27139,"Scott County, Minnesota",24.0,12.2,12.5,1.6,27,139
0500000US27141,"Sherburne County, Minnesota",24.9,12.7,12.7,2.7,27,141
0500000US27143,"Sibley County, Minnesota",37.5,19.0,19.8,2.7,27,143
0500000US27145,"Stearns County, Minnesota",34.8,19.0,16.5,3.2,27,145
0500000US27147,"Steele County, Minnesota",36.5,18.3,19.1,2.5,27,147
0500000US27149,"Stevens County, Minnesota",37.0,21.0,17.5,1.8,27,149
0500000US27151,"Swift County, Minnesota",45.9,24.1,23.7,3.4,27,151
0500000US27153,"Todd County, Minnesota",44.5,22.8,23.7,4.9,27,153
0500000US27155,"Traverse County, Minnesota",46.4,23.9,24.8,2.6,27,155
0500000US27157,"Wabasha County, Minnesota",37.4,15.7,23.5,2.8,27,157
0500000US27159,"Wadena County, Minnesota",52.7,34.8,20.6,4.1,27,159
0500000US27161,"Waseca County, Minnesota",39.4,21.6,19.5,2.8,27,161
0500000US27163,"Washington County, Minnesota",26.8,10.9,16.7,1.8,27,163
0500000US27165,"Watonwan County, Minnesota",39.9,19.0,22.3,2.9,27,165
0500000US27167,"Wilkin County, Minnesota",37.6,21.3,19.8,2.6,27,167
0500000US27169,"Winona County, Minnesota",32.6,15.6,18.7,2.3,27,169
0500000US27171,"Wright County, Minnesota",26.0,12.6,13.8,2.6,27,171
0500000US27173,"Yellow Medicine County, Minnesota",43.3,23.4,22.5,3.1,27,173
0500000US28001,"Adams County, Mississippi",51.8,33.4,25.9,2.3,28,001
0500000US28003,"Alcorn County, Mississippi",42.2,24.9,24.5,1.4,28,003
0500000US28005,"Amite County, Mississippi",55.5,30.5,33.3,2.1,28,005
0500000US28007,"Attala County, Mississippi",46.8,30.2,21.8,1.6,28,007
0500000US28009,"Benton County, Mississippi",48.1,28.2,27.1,1.7,28,009
0500000US28011,"Bolivar County, Mississippi",52.3,39.4,21.7,1.6,28,011
0500000US28013,"Calhoun County, Mississippi",47.4,28.9,25.8,2.0,28,013
0500000US28015,"Carroll County, Mississippi",53.4,31.0,29.3,3.2,28,015
0500000US28017,"Chickasaw County, Mississippi",47.5,30.2,22.5,1.1,28,017
0500000US28019,"Choctaw County, Mississippi",42.2,20.8,27.7,2.0,28,019
0500000US28021,"Claiborne County, Mississippi",47.1,30.4,22.5,1.5,28,021
0500000US28023,"Clarke County, Mississippi",45.9,27.5,24.6,1.7,28,023
0500000US28025,"Clay County, Mississippi",43.5,25.0,23.3,0.8,28,025
0500000US28027,"Coahoma County, Mississippi",54.2,40.7,20.3,2.9,28,027
0500000US28029,"Copiah County, Mississippi",44.8,28.2,20.5,2.2,28,029
0500000US28031,"Covington County, Mississippi",38.3,24.0,20.5,1.7,28,031
0500000US28033,"DeSoto County, Mississippi",27.9,14.6,15.0,2.1,28,033
0500000US28035,"Forrest County, Mississippi",38.0,25.4,16.7,2.6,28,035
0500000US28037,"Franklin County, Mississippi",46.0,27.3,24.9,2.6,28,037
0500000US28039,"George County, Mississippi",39.6,21.7,20.6,3.8,28,039
0500000US28041,"Greene County, Mississippi",39.8,23.1,20.5,3.3,28,041
0500000US28043,"Grenada County, Mississippi",46.4,29.9,21.4,4.6,28,043
0500000US28045,"Hancock County, Mississippi",41.6,19.6,24.5,4.4,28,045
0500000US28047,"Harrison County, Mississippi",39.2,21.4,19.0,5.5,28,047
0500000US28049,"Hinds County, Mississippi",40.6,26.4,18.0,3.2,28,049
0500000US28051,"Holmes County, Mississippi",55.2,44.7,21.8,1.6,28,051
0500000US28053,"Humphreys County, Mississippi",56.6,42.7,22.3,2.1,28,053
0500000US28055,"Issaquena County, Mississippi",66.8,47.0,44.0,4.9,28,055
0500000US28057,"Itawamba County, Mississippi",35.2,19.0,20.7,3.2,28,057
0500000US28059,"Jackson County, Mississippi",36.7,19.3,19.5,3.9,28,059
0500000US28061,"Jasper County, Mississippi",48.9,30.3,27.1,1.3,28,061
0500000US28063,"Jefferson County, Mississippi",55.2,38.6,24.4,2.7,28,063
0500000US28065,"Jefferson Davis County, Mississippi",53.0,32.9,30.1,2.0,28,065
0500000US28067,"Jones County, Mississippi",41.5,25.3,19.7,1.9,28,067
0500000US28069,"Kemper County, Mississippi",45.6,24.3,29.2,3.9,28,069
0500000US28071,"Lafayette County, Mississippi",24.9,12.4,14.7,1.1,28,071
0500000US28073,"Lamar County, Mississippi",33.8,18.5,17.4,1.9,28,073
