GEO_ID,NAME,B27010_001E,B27010_002E,B27010_018E,B27010_034E,B27010_051E,B27010_007E,B27010_013E,B27010_023E,B27010_029E,B27010_039E,B27010_046E,B27010_062E,state,county,tract,block group,GEO_ID_2,GEO_ID_2
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1505,404,294,541,266,269,0,82,0,179,6,81,15,001,020100,1,1500000US150010201001,1500000US150010201002
1500000US150030103092,Block Group 2; Census Tract 103.09; Honolulu County; Hawaii,2016,630,369,690,327,0,0,13,0,17,13,0,15,003,010309,2,1500000US150030103092,1500000US150030103092
1500000US150030103093,Block Group 3; Census Tract 103.09; Honolulu County; Hawaii,761,84,124,273,280,0,0,0,0,23,0,0,15,003,010309,3,1500000US150030103093,1500000US150030103093
1500000US150030103101,Block Group 1; Census Tract 103.10; Honolulu County; Hawaii,1807,444,405,741,217,160,0,110,0,57,0,0,15,003,010310,1,1500000US150030103101,1500000US150030103101
1500000US150030103102,Block Group 2; Census Tract 103.10; Honolulu County; Hawaii,711,197,43,280,191,43,0,0,0,26,0,0,15,003,010310,2,1500000US150030103102,1500000US150030103102
1500000US150030105031,Block Group 1; Census Tract 105.03; Honolulu County; Hawaii,378,0,108,222,48,0,0,94,0,164,0,14,15,003,010503,1,1500000US150030105031,1500000US150030105032
1500000US150030105032,Block Group 2; Census Tract 105.03; Honolulu County; Hawaii,2074,545,352,743,434,205,0,36,0,145,8,19,15,003,010503,2,1500000US150030105032,1500000US150030105031
1500000US150030105051,Block Group 1; Census Tract 105.05; Honolulu County; Hawaii,1116,95,258,535,228,33,0,28,0,8,0,0,15,003,010505,1,1500000US150030105051,1500000US150030105053
1500000US150030105052,Block Group 2; Census Tract 105.05; Honolulu County; Hawaii,1353,205,126,534,488,9,0,14,0,2,5,0,15,003,010505,2,1500000US150030105052,1500000US150030105051
1500000US150030105053,Block Group 3; Census Tract 105.05; Honolulu County; Hawaii,820,54,226,248,292,18,0,0,0,0,0,9,15,003,010505,3,1500000US150030105053,1500000US150030105052
1500000US150030105071,Block Group 1; Census Tract 105.07; Honolulu County; Hawaii,2033,411,486,679,457,217,0,148,0,126,0,0,15,003,010507,1,1500000US150030105071,1500000US150030105072
1500000US150030105072,Block Group 2; Census Tract 105.07; Honolulu County; Hawaii,1335,597,361,312,65,290,0,74,0,113,0,0,15,003,010507,2,1500000US150030105072,1500000US150030105071
1500000US150030105073,Block Group 3; Census Tract 105.07; Honolulu County; Hawaii,818,193,141,319,165,15,0,8,0,0,0,0,15,003,010507,3,1500000US150030105073,1500000US150030105073
1500000US150030105074,Block Group 4; Census Tract 105.07; Honolulu County; Hawaii,1299,209,195,593,302,41,0,12,0,75,8,4,15,003,010507,4,1500000US150030105074,1500000US150030105074
1500000US150030105081,Block Group 1; Census Tract 105.08; Honolulu County; Hawaii,735,157,133,293,152,21,0,0,0,22,0,0,15,003,010508,1,1500000US150030105081,1500000US150030105081
1500000US150030105082,Block Group 2; Census Tract 105.08; Honolulu County; Hawaii,1867,221,346,787,513,10,0,13,0,24,0,48,15,003,010508,2,1500000US150030105082,1500000US150030105082
1500000US150030105091,Block Group 1; Census Tract 105.09; Honolulu County; Hawaii,691,60,152,302,177,22,0,68,0,88,0,10,15,003,010509,1,1500000US150030105091,1500000US150030105092
1500000US150030105092,Block Group 2; Census Tract 105.09; Honolulu County; Hawaii,728,56,197,327,148,16,0,0,0,29,0,0,15,003,010509,2,1500000US150030105092,1500000US150030105091
1500000US150030105101,Block Group 1; Census Tract 105.10; Honolulu County; Hawaii,1947,370,386,788,403,22,0,161,0,52,0,0,15,003,010510,1,1500000US150030105101,1500000US150030105101
1500000US150030105102,Block Group 2; Census Tract 105.10; Honolulu County; Hawaii,1285,214,216,421,434,55,0,14,0,30,0,4,15,003,010510,2,1500000US150030105102,1500000US150030105102
1500000US150030106011,Block Group 1; Census Tract 106.01; Honolulu County; Hawaii,1073,206,212,373,282,11,0,0,0,25,0,10,15,003,010601,1,1500000US150030106011,1500000US150030106011
1500000US150030106012,Block Group 2; Census Tract 106.01; Honolulu County; Hawaii,1071,170,233,379,289,0,0,17,0,0,4,11,15,003,010601,2,1500000US150030106012,1500000US150030106012
1500000US150030106013,Block Group 3; Census Tract 106.01; Honolulu County; Hawaii,1130,218,207,417,288,34,0,0,0,49,0,0,15,003,010601,3,1500000US150030106013,1500000US150030106013
1500000US150030106021,Block Group 1; Census Tract 106.02; Honolulu County; Hawaii,1411,232,394,489,296,0,0,65,0,27,0,0,15,003,010602,1,1500000US150030106021,1500000US150030106021
1500000US150030106022,Block Group 2; Census Tract 106.02; Honolulu County; Hawaii,1996,363,354,771,508,93,0,20,0,59,0,2,15,003,010602,2,1500000US150030106022,1500000US150030107011
1500000US150030106023,Block Group 3; Census Tract 106.02; Honolulu County; Hawaii,1881,246,272,756,607,48,0,9,0,27,0,0,15,003,010602,3,1500000US150030106023,1500000US150030107013
1500000US150030107011,Block Group 1; Census Tract 107.01; Honolulu County; Hawaii,1368,181,211,540,436,10,0,0,0,0,0,0,15,003,010701,1,1500000US150030107011,1500000US150030106022
1500000US150030107012,Block Group 2; Census Tract 107.01; Honolulu County; Hawaii,716,121,123,290,182,0,0,0,0,23,0,0,15,003,010701,2,1500000US150030107012,1500000US150030106023
1500000US150030107013,Block Group 3; Census Tract 107.01; Honolulu County; Hawaii,1439,373,294,545,227,25,0,0,0,8,0,0,15,003,010701,3,1500000US150030107013,1500000US150030107012
1500000US150030107021,Block Group 1; Census Tract 107.02; Honolulu County; Hawaii,1167,128,100,339,600,0,0,0,0,30,0,4,15,003,010702,1,1500000US150030107021,1500000US150030107021
1500000US150030107022,Block Group 2; Census Tract 107.02; Honolulu County; Hawaii,1197,253,206,558,180,12,0,0,0,0,0,0,15,003,010702,2,1500000US150030107022,1500000US150030107022
1500000US150030107023,Block Group 3; Census Tract 107.02; Honolulu County; Hawaii,1473,305,226,526,416,62,0,44,0,27,0,63,15,003,010702,3,1500000US150030107023,1500000US150030107023
1500000US150030109011,Block Group 1; Census Tract 109.01; Honolulu County; Hawaii,704,169,53,238,244,9,0,0,0,0,0,0,15,003,010901,1,1500000US150030109011,1500000US150030109011
1500000US150030109012,Block Group 2; Census Tract 109.01; Honolulu County; Hawaii,2307,638,337,948,384,65,0,4,0,47,0,0,15,003,010901,2,1500000US150030109012,1500000US150030109012
1500000US150030109031,Block Group 1; Census Tract 109.03; Honolulu County; Hawaii,2314,503,451,899,461,122,0,64,0,12,0,84,15,003,010903,1,1500000US150030109031,1500000US150030109031
1500000US150030109032,Block Group 2; Census Tract 109.03; Honolulu County; Hawaii,436,89,34,251,62,0,0,0,0,25,0,0,15,003,010903,2,1500000US150030109032,1500000US150030109032
1500000US150030109033,Block Group 3; Census Tract 109.03; Honolulu County; Hawaii,1139,336,236,353,214,68,0,20,0,15,0,0,15,003,010903,3,1500000US150030109033,1500000US150030109041
1500000US150030109041,Block Group 1; Census Tract 109.04; Honolulu County; Hawaii,776,201,180,251,144,45,0,48,1,21,0,0,15,003,010904,1,1500000US150030109041,1500000US150030109044
1500000US150030109042,Block Group 2; Census Tract 109.04; Honolulu County; Hawaii,806,145,102,290,269,0,0,9,0,0,0,39,15,003,010904,2,1500000US150030109042,1500000US150030109051
1500000US150030109043,Block Group 3; Census Tract 109.04; Honolulu County; Hawaii,1579,512,298,489,280,168,0,98,0,79,0,15,15,003,010904,3,1500000US150030109043,1500000US150030109033
1500000US150030109044,Block Group 4; Census Tract 109.04; Honolulu County; Hawaii,723,206,64,324,129,39,0,4,0,5,0,0,15,003,010904,4,1500000US150030109044,1500000US150030109042
1500000US150030109051,Block Group 1; Census Tract 109.05; Honolulu County; Hawaii,866,188,70,348,260,69,0,7,0,8,5,15,15,003,010905,1,1500000US150030109051,1500000US150030109043
1500000US150030109052,Block Group 2; Census Tract 109.05; Honolulu County; Hawaii,1458,267,279,518,394,22,0,23,0,50,0,8,15,003,010905,2,1500000US150030109052,1500000US150030109052
1500000US150030110001,Block Group 1; Census Tract 110; Honolulu County; Hawaii,2238,399,352,881,606,23,0,52,0,16,0,7,15,003,011000,1,1500000US150030110001,1500000US150030110001
1500000US150030110002,Block Group 2; Census Tract 110; Honolulu County; Hawaii,1570,403,254,572,341,174,0,25,0,17,0,6,15,003,011000,2,1500000US150030110002,1500000US150030110002
1500000US150030111031,Block Group 1; Census Tract 111.03; Honolulu County; Hawaii,2498,415,340,1071,672,2,0,31,0,65,0,0,15,003,011103,1,1500000US150030111031,1500000US150030111032
1500000US150030111032,Block Group 2; Census Tract 111.03; Honolulu County; Hawaii,749,89,132,339,189,0,0,10,0,32,0,0,15,003,011103,2,1500000US150030111032,1500000US150030111031
1500000US150030111041,Block Group 1; Census Tract 111.04; Honolulu County; Hawaii,1762,428,350,636,348,0,0,96,0,5,0,1,15,003,011104,1,1500000US150030111041,1500000US150030111041
1500000US150030111042,Block Group 2; Census Tract 111.04; Honolulu County; Hawaii,761,209,94,303,155,0,0,0,0,0,0,0,15,003,011104,2,1500000US150030111042,1500000US150030111042
1500000US150030111043,Block Group 3; Census Tract 111.04; Honolulu County; Hawaii,1586,260,280,761,285,24,0,24,17,30,0,0,15,003,011104,3,1500000US150030111043,1500000US150030111043
1500000US150030111044,Block Group 4; Census Tract 111.04; Honolulu County; Hawaii,898,153,58,416,271,0,0,5,0,33,0,5,15,003,011104,4,1500000US150030111044,1500000US150030111044
1500000US150030111051,Block Group 1; Census Tract 111.05; Honolulu County; Hawaii,955,125,190,429,211,0,0,0,0,0,0,3,15,003,011105,1,1500000US150030111051,1500000US150030111051
1500000US150030111052,Block Group 2; Census Tract 111.05; Honolulu County; Hawaii,1664,278,326,614,446,11,0,48,0,0,0,0,15,003,011105,2,1500000US150030111052,1500000US150030111052
1500000US150030111053,Block Group 3; Census Tract 111.05; Honolulu County; Hawaii,545,39,189,195,122,0,0,7,0,30,0,0,15,003,011105,3,1500000US150030111053,1500000US150030111053
1500000US150030111061,Block Group 1; Census Tract 111.06; Honolulu County; Hawaii,1780,601,172,735,272,81,0,42,0,63,0,5,15,003,011106,1,1500000US150030111061,1500000US150030111061
1500000US150030111062,Block Group 2; Census Tract 111.06; Honolulu County; Hawaii,1067,228,84,358,397,0,0,0,0,38,0,0,15,003,011106,2,1500000US150030111062,1500000US150030111062
1500000US150030111063,Block Group 3; Census Tract 111.06; Honolulu County; Hawaii,1397,402,160,507,328,0,0,0,0,17,0,0,15,003,011106,3,1500000US150030111063,1500000US150030111063
1500000US150030111064,Block Group 4; Census Tract 111.06; Honolulu County; Hawaii,855,229,35,482,109,0,0,0,0,0,0,0,15,003,011106,4,1500000US150030111064,1500000US150030111064
1500000US150030111065,Block Group 5; Census Tract 111.06; Honolulu County; Hawaii,965,234,129,416,186,0,0,0,0,10,0,0,15,003,011106,5,1500000US150030111065,1500000US150030111065
1500000US150030112011,Block Group 1; Census Tract 112.01; Honolulu County; Hawaii,1346,302,195,522,327,8,0,8,0,15,0,0,15,003,011201,1,1500000US150030112011,1500000US150030112014
1500000US150030112012,Block Group 2; Census Tract 112.01; Honolulu County; Hawaii,684,47,77,254,306,0,0,13,0,8,0,0,15,003,011201,2,1500000US150030112012,1500000US150030112011
1500000US150030112013,Block Group 3; Census Tract 112.01; Honolulu County; Hawaii,542,115,37,190,200,0,0,0,0,0,0,0,15,003,011201,3,1500000US150030112013,1500000US150030112012
1500000US150030112014,Block Group 4; Census Tract 112.01; Honolulu County; Hawaii,895,197,70,326,302,0,0,0,0,79,0,0,15,003,011201,4,1500000US150030112014,1500000US150030112013
1500000US150030112015,Block Group 5; Census Tract 112.01; Honolulu County; Hawaii,963,217,111,421,214,70,0,23,0,11,0,10,15,003,011201,5,1500000US150030112015,1500000US150030112015
1500000US150030112021,Block Group 1; Census Tract 112.02; Honolulu County; Hawaii,958,274,48,411,225,5,0,0,0,9,0,4,15,003,011202,1,1500000US150030112021,1500000US150030112022
1500000US150030112022,Block Group 2; Census Tract 112.02; Honolulu County; Hawaii,935,149,160,408,218,44,0,9,0,42,0,0,15,003,011202,2,1500000US150030112022,1500000US150030112021
1500000US150030113001,Block Group 1; Census Tract 113; Honolulu County; Hawaii,745,100,235,218,192,0,0,0,0,0,0,30,15,003,011300,1,1500000US150030113001,1500000US150030113003
1500000US150030113002,Block Group 2; Census Tract 113; Honolulu County; Hawaii,1344,124,319,617,284,34,0,42,0,40,0,4,15,003,011300,2,1500000US150030113002,1500000US150030113001
1500000US150030113003,Block Group 3; Census Tract 113; Honolulu County; Hawaii,3483,1446,646,936,455,661,0,238,0,104,2,23,15,003,011300,3,1500000US150030113003,1500000US150030113002
1500000US150030114011,Block Group 1; Census Tract 114.01; Honolulu County; Hawaii,241,100,77,63,1,19,0,0,0,9,0,0,15,003,011401,1,1500000US150030114011,1500000US150030114012
1500000US150030114012,Block Group 2; Census Tract 114.01; Honolulu County; Hawaii,734,213,224,277,20,0,0,5,0,33,0,20,15,003,011401,2,1500000US150030114012,1500000US150030114011
1500000US150030115001,Block Group 1; Census Tract 115; Honolulu County; Hawaii,1992,543,340,886,223,180,0,63,0,75,0,8,15,003,011500,1,1500000US150030115001,1500000US150030115003
1500000US150030115002,Block Group 2; Census Tract 115; Honolulu County; Hawaii,1347,295,259,550,243,65,0,37,0,49,0,2,15,003,011500,2,1500000US150030115002,1500000US150030115001
1500000US150030115003,Block Group 3; Census Tract 115; Honolulu County; Hawaii,2314,668,474,894,278,106,0,24,0,35,6,35,15,003,011500,3,1500000US150030115003,1500000US150030115002
1500000US150030115004,Block Group 4; Census Tract 115; Honolulu County; Hawaii,4326,2078,803,1276,169,261,0,0,0,34,0,0,15,003,011500,4,1500000US150030115004,1500000US150030115004
1500000US150030115005,Block Group 5; Census Tract 115; Honolulu County; Hawaii,723,156,139,352,76,0,0,0,0,32,0,0,15,003,011500,5,1500000US150030115005,1500000US150030115005
1500000US150030116001,Block Group 1; Census Tract 116; Honolulu County; Hawaii,690,84,82,254,270,15,0,8,0,50,0,0,15,003,011600,1,1500000US150030116001,1500000US150030116001
1500000US150030116002,Block Group 2; Census Tract 116; Honolulu County; Hawaii,1163,115,217,472,359,17,0,14,0,4,6,0,15,003,011600,2,1500000US150030116002,1500000US150030116002
1500000US150039400031,Block Group 1; Census Tract 9400.03; Honolulu County; Hawaii,2301,412,365,863,661,131,0,53,0,101,14,13,15,003,940003,1,1500000US150039400031,1500000US150039400031
1500000US150039400041,Block Group 1; Census Tract 9400.04; Honolulu County; Hawaii,2274,571,350,831,522,175,5,27,0,112,0,46,15,003,940004,1,1500000US150039400041,1500000US150039802001
1500000US150039400051,Block Group 1; Census Tract 9400.05; Honolulu County; Hawaii,2514,717,494,875,428,243,0,75,0,137,9,23,15,003,940005,1,1500000US150039400051,1500000US150039400041
1500000US150039400061,Block Group 1; Census Tract 9400.06; Honolulu County; Hawaii,2477,667,522,884,404,276,9,170,11,198,33,60,15,003,940006,1,1500000US150039400061,1500000US150039400071
1500000US150039400071,Block Group 1; Census Tract 9400.07; Honolulu County; Hawaii,1958,638,355,640,325,379,14,159,0,140,43,125,15,003,940007,1,1500000US150039400071,1500000US150039400051
1500000US150039800001,Block Group 1; Census Tract 9800; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,980000,1,1500000US150039800001,1500000US150039400061
1500000US150039802001,Block Group 1; Census Tract 9802; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,980200,1,1500000US150039802001,1500000US150039800001
1500000US150039803001,Block Group 1; Census Tract 9803; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,980300,1,1500000US150039803001,1500000US150039803001
1500000US150039806001,Block Group 1; Census Tract 9806; Honolulu County; Hawaii,76,60,16,0,0,0,0,0,0,0,0,0,15,003,980600,1,1500000US150039806001,1500000US150039806001
1500000US150039807001,Block Group 1; Census Tract 9807; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,980700,1,1500000US150039807001,1500000US150039807001
1500000US150039808001,Block Group 1; Census Tract 9808; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,980800,1,1500000US150039808001,1500000US150039808001
1500000US150039810001,Block Group 1; Census Tract 9810; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,981000,1,1500000US150039810001,1500000US150039810001
1500000US150039811001,Block Group 1; Census Tract 9811; Honolulu County; Hawaii,7,0,0,4,3,0,0,0,0,4,0,0,15,003,981100,1,1500000US150039811001,1500000US150039811001
1500000US150039812001,Block Group 1; Census Tract 9812; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,981200,1,1500000US150039812001,1500000US150039812001
1500000US150039813001,Block Group 1; Census Tract 9813; Honolulu County; Hawaii,159,84,69,6,0,14,0,0,0,0,0,0,15,003,981300,1,1500000US150039813001,1500000US150039813001
1500000US150039814001,Block Group 1; Census Tract 9814; Honolulu County; Hawaii,31,18,0,13,0,0,0,0,0,0,0,0,15,003,981400,1,1500000US150039814001,1500000US150039814001
1500000US150039817001,Block Group 1; Census Tract 9817; Honolulu County; Hawaii,1379,717,523,139,0,0,0,22,0,0,0,0,15,003,981700,1,1500000US150039817001,1500000US150039817001
1500000US150039818011,Block Group 1; Census Tract 9818.01; Honolulu County; Hawaii,2110,1119,752,239,0,33,0,11,0,10,0,0,15,003,981801,1,1500000US150039818011,1500000US150039818011
1500000US150039818021,Block Group 1; Census Tract 9818.02; Honolulu County; Hawaii,1079,651,167,261,0,5,0,0,0,0,0,0,15,003,981802,1,1500000US150039818021,1500000US150039818021
1500000US150039818031,Block Group 1; Census Tract 9818.03; Honolulu County; Hawaii,481,169,233,79,0,5,0,5,0,0,0,0,15,003,981803,1,1500000US150039818031,1500000US150039818031
1500000US150039819001,Block Group 1; Census Tract 9819; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,981900,1,1500000US150039819001,1500000US150039819001
1500000US150039820001,Block Group 1; Census Tract 9820; Honolulu County; Hawaii,585,333,45,207,0,0,0,19,0,0,0,0,15,003,982000,1,1500000US150039820001,1500000US150039820001
1500000US150039821001,Block Group 1; Census Tract 9821; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,982100,1,1500000US150039821001,1500000US150039821001
1500000US150039822001,Block Group 1; Census Tract 9822; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,982200,1,1500000US150039822001,1500000US150039822001
1500000US150039900010,Block Group 0; Census Tract 9900.01; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,990001,0,1500000US150039900010,1500000US150039900010
1500000US150050319001,Block Group 1; Census Tract 319; Kalawao County; Hawaii,41,0,8,24,9,0,0,2,0,0,0,6,15,005,031900,1,1500000US150050319001,1500000US150050319001
1500000US150059900000,Block Group 0; Census Tract 9900; Kalawao County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,005,990000,0,1500000US150059900000,1500000US150059900000
1500000US150070401041,Block Group 1; Census Tract 401.04; Kauai County; Hawaii,1199,365,175,458,201,98,0,31,0,29,0,22,15,007,040104,1,1500000US150070401041,1500000US150070401041
1500000US150070401042,Block Group 2; Census Tract 401.04; Kauai County; Hawaii,239,40,11,66,122,7,0,0,0,5,0,7,15,007,040104,2,1500000US150070401042,1500000US150070401042
1500000US150070401051,Block Group 1; Census Tract 401.05; Kauai County; Hawaii,1781,333,347,756,345,176,0,28,0,221,4,5,15,007,040105,1,1500000US150070401051,1500000US150070401052
1500000US150070401052,Block Group 2; Census Tract 401.05; Kauai County; Hawaii,2625,629,308,1096,592,238,0,100,0,235,0,13,15,007,040105,2,1500000US150070401052,1500000US150070401063
1500000US150070401061,Block Group 1; Census Tract 401.06; Kauai County; Hawaii,598,57,27,210,304,0,0,0,0,9,0,7,15,007,040106,1,1500000US150070401061,1500000US150070401051
1500000US150070401062,Block Group 2; Census Tract 401.06; Kauai County; Hawaii,690,52,48,343,247,0,0,12,0,44,0,3,15,007,040106,2,1500000US150070401062,1500000US150070401061
1500000US150070401063,Block Group 3; Census Tract 401.06; Kauai County; Hawaii,506,130,52,226,98,47,0,38,0,52,6,0,15,007,040106,3,1500000US150070401063,1500000US150070401062
1500000US150070402041,Block Group 1; Census Tract 402.04; Kauai County; Hawaii,1792,258,163,937,434,97,0,88,0,44,0,0,15,007,040204,1,1500000US150070402041,1500000US150070402041
1500000US150070402042,Block Group 2; Census Tract 402.04; Kauai County; Hawaii,4311,1261,517,1659,874,374,0,207,0,103,2,21,15,007,040204,2,1500000US150070402042,1500000US150070402042
1500000US150070402051,Block Group 1; Census Tract 402.05; Kauai County; Hawaii,1473,277,270,514,412,113,0,29,0,111,0,14,15,007,040205,1,1500000US150070402051,1500000US150070402051
1500000US150070402052,Block Group 2; Census Tract 402.05; Kauai County; Hawaii,1356,335,236,528,257,79,0,0,0,27,0,0,15,007,040205,2,1500000US150070402052,1500000US150070402052
1500000US150070402053,Block Group 3; Census Tract 402.05; Kauai County; Hawaii,1032,162,52,609,209,0,0,0,0,28,0,12,15,007,040205,3,1500000US150070402053,1500000US150070402053
1500000US150070402054,Block Group 4; Census Tract 402.05; Kauai County; Hawaii,1005,214,174,382,235,90,0,50,0,55,0,22,15,007,040205,4,1500000US150070402054,1500000US150070402054
1500000US150070403011,Block Group 1; Census Tract 403.01; Kauai County; Hawaii,1768,500,130,794,344,138,0,7,0,8,0,33,15,007,040301,1,1500000US150070403011,1500000US150070403011
1500000US150070403012,Block Group 2; Census Tract 403.01; Kauai County; Hawaii,2488,348,567,1143,430,290,0,153,0,147,0,5,15,007,040301,2,1500000US150070403012,1500000US150070403012
1500000US150070403013,Block Group 3; Census Tract 403.01; Kauai County; Hawaii,1758,240,317,708,493,240,0,73,0,224,16,10,15,007,040301,3,1500000US150070403013,1500000US150070403013
1500000US150070403021,Block Group 1; Census Tract 403.02; Kauai County; Hawaii,1063,305,40,474,244,49,0,10,0,10,3,14,15,007,040302,1,1500000US150070403021,1500000US150070403021
1500000US150070403022,Block Group 2; Census Tract 403.02; Kauai County; Hawaii,1204,211,254,469,270,157,0,84,0,136,0,0,15,007,040302,2,1500000US150070403022,1500000US150070403022
1500000US150070404011,Block Group 1; Census Tract 404.01; Kauai County; Hawaii,2201,397,653,895,256,198,0,309,25,158,17,15,15,007,040401,1,1500000US150070404011,1500000US150070404011
1500000US150070404012,Block Group 2; Census Tract 404.01; Kauai County; Hawaii,2074,473,327,759,515,336,0,50,0,110,0,29,15,007,040401,2,1500000US150070404012,1500000US150070404013
1500000US150070404013,Block Group 3; Census Tract 404.01; Kauai County; Hawaii,2599,425,705,1126,343,115,0,35,0,136,0,0,15,007,040401,3,1500000US150070404013,1500000US150070404021
1500000US150070404021,Block Group 1; Census Tract 404.02; Kauai County; Hawaii,1387,215,98,349,725,0,0,0,0,16,0,0,15,007,040402,1,1500000US150070404021,1500000US150070405001
1500000US150070404022,Block Group 2; Census Tract 404.02; Kauai County; Hawaii,1833,523,441,575,294,80,0,30,0,35,0,0,15,007,040402,2,1500000US150070404022,1500000US150070405002
1500000US150070405001,Block Group 1; Census Tract 405; Kauai County; Hawaii,1462,468,202,449,343,108,0,0,0,88,0,7,15,007,040500,1,1500000US150070405001,1500000US150070405004
1500000US150070405002,Block Group 2; Census Tract 405; Kauai County; Hawaii,1345,115,386,503,341,60,0,134,0,146,0,87,15,007,040500,2,1500000US150070405002,1500000US150070406031
1500000US150070405003,Block Group 3; Census Tract 405; Kauai County; Hawaii,1779,467,180,698,434,35,0,0,0,13,0,17,15,007,040500,3,1500000US150070405003,1500000US150070404012
1500000US150070405004,Block Group 4; Census Tract 405; Kauai County; Hawaii,1824,605,186,922,111,189,0,102,0,36,0,18,15,007,040500,4,1500000US150070405004,1500000US150070404022
1500000US150070406031,Block Group 1; Census Tract 406.03; Kauai County; Hawaii,509,32,68,166,243,0,0,0,0,11,0,7,15,007,040603,1,1500000US150070406031,1500000US150070405003
1500000US150070406032,Block Group 2; Census Tract 406.03; Kauai County; Hawaii,2652,873,399,888,492,403,0,46,0,65,0,24,15,007,040603,2,1500000US150070406032,1500000US150070406032
1500000US150070406041,Block Group 1; Census Tract 406.04; Kauai County; Hawaii,1939,404,402,610,523,146,0,96,0,60,0,13,15,007,040604,1,1500000US150070406041,1500000US150070406042
1500000US150070406042,Block Group 2; Census Tract 406.04; Kauai County; Hawaii,1455,330,232,572,321,175,0,59,0,89,0,42,15,007,040604,2,1500000US150070406042,1500000US150070406041
1500000US150070407011,Block Group 1; Census Tract 407.01; Kauai County; Hawaii,1460,407,317,554,182,79,0,47,0,21,0,0,15,007,040701,1,1500000US150070407011,1500000US150070407011
1500000US150070407012,Block Group 2; Census Tract 407.01; Kauai County; Hawaii,1613,389,278,584,362,80,0,12,0,12,52,18,15,007,040701,2,1500000US150070407012,1500000US150070407021
1500000US150070407021,Block Group 1; Census Tract 407.02; Kauai County; Hawaii,2225,630,196,666,733,275,0,32,0,174,0,24,15,007,040702,1,1500000US150070407021,1500000US150070407024
1500000US150070407022,Block Group 2; Census Tract 407.02; Kauai County; Hawaii,391,19,159,150,63,0,0,69,0,0,0,0,15,007,040702,2,1500000US150070407022,1500000US150070408003
1500000US150070407023,Block Group 3; Census Tract 407.02; Kauai County; Hawaii,2332,591,495,927,319,193,0,36,0,108,6,51,15,007,040702,3,1500000US150070407023,1500000US150070408001
1500000US150070407024,Block Group 4; Census Tract 407.02; Kauai County; Hawaii,561,186,59,175,141,92,0,2,0,31,0,6,15,007,040702,4,1500000US150070407024,1500000US150070407012
1500000US150070408001,Block Group 1; Census Tract 408; Kauai County; Hawaii,1878,514,268,693,403,437,0,68,0,216,0,4,15,007,040800,1,1500000US150070408001,1500000US150070407022
1500000US150070408002,Block Group 2; Census Tract 408; Kauai County; Hawaii,1652,258,432,716,246,81,0,53,0,63,0,30,15,007,040800,2,1500000US150070408002,1500000US150070407023
1500000US150070408003,Block Group 3; Census Tract 408; Kauai County; Hawaii,440,49,212,100,79,49,0,90,0,43,0,0,15,007,040800,3,1500000US150070408003,1500000US150070408002
1500000US150070409001,Block Group 1; Census Tract 409; Kauai County; Hawaii,476,43,90,223,120,6,0,5,0,56,0,0,15,007,040900,1,1500000US150070409001,1500000US150070409003
1500000US150070409002,Block Group 2; Census Tract 409; Kauai County; Hawaii,1010,244,226,296,244,160,0,107,0,15,0,33,15,007,040900,2,1500000US150070409002,1500000US150070409005
1500000US150070409003,Block Group 3; Census Tract 409; Kauai County; Hawaii,647,146,93,270,138,110,0,24,0,32,11,0,15,007,040900,3,1500000US150070409003,1500000US150070409001
1500000US150070409004,Block Group 4; Census Tract 409; Kauai County; Hawaii,845,186,104,386,169,75,0,3,0,64,0,0,15,007,040900,4,1500000US150070409004,1500000US150070409002
1500000US150070409005,Block Group 5; Census Tract 409; Kauai County; Hawaii,795,327,187,175,106,265,0,91,0,61,0,20,15,007,040900,5,1500000US150070409005,1500000US150070409004
1500000US150070409006,Block Group 6; Census Tract 409; Kauai County; Hawaii,1744,474,185,753,332,151,0,88,0,169,33,29,15,007,040900,6,1500000US150070409006,1500000US150070409006
1500000US150070412001,Block Group 1; Census Tract 412; Kauai County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,007,041200,1,1500000US150070412001,1500000US150070412002
1500000US150070412002,Block Group 2; Census Tract 412; Kauai County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,007,041200,2,1500000US150070412002,1500000US150070412001
1500000US150079400001,Block Group 1; Census Tract 9400; Kauai County; Hawaii,2328,574,236,996,522,316,0,115,0,253,32,72,15,007,940000,1,1500000US150079400001,1500000US150079400001
